"id","resource_usage","resource_type","poverty_level","grade_level","payment_processing_charges","total_price_excluding_optional_support","students_reached","num_donors","funding_status","Duration"
194706,1,1,2,1,4.07,284.5,22,3,1,149
194712,1,4,2,2,7.74,558.74,10,3,0,150
194750,2,4,2,1,9.02,713.33,23,9,1,149
194752,2,3,2,1,2.98,230.25,30,5,1,149
194788,2,2,2,1,2.32,203.1,20,3,0,149
194832,1,3,2,4,5.81,464.17,102,8,1,149
194838,2,3,2,2,2.67,206.5,15,11,1,56
194856,1,1,2,2,3.11,231.3,33,2,1,150
194859,2,3,2,4,11.53,796.82,90,2,0,150
194862,1,1,2,4,6.3,504.68,25,2,1,150
194897,2,3,2,1,5.83,429.41,22,3,0,150
194920,2,3,2,1,4.13,308.71,37,5,1,149
194946,1,1,2,1,7.69,555.08,138,4,1,149
194951,1,1,2,3,6.86,539.39,75,6,1,149
194970,2,3,2,4,4.54,318.8,200,2,1,149
194999,1,3,1,3,10.01,686.05,40,2,0,150
195009,2,3,2,2,6,469.72,30,3,0,137
195041,2,1,2,4,3.64,255.34,30,7,1,150
195065,1,3,2,3,6,440.96,10,13,1,150
195083,2,4,2,2,5.82,441.61,40,4,1,151
195100,2,1,2,4,5.38,387.22,180,3,1,151
195102,2,4,1,4,1.76,133.61,120,3,1,151
195117,2,3,2,3,5.55,410.54,35,3,0,151
195125,2,1,2,3,4.56,332.7,25,3,1,150
195132,1,1,1,3,7.3,537.92,210,2,1,150
195166,2,3,2,3,5.44,446.72,66,2,1,151
195202,2,3,2,4,5.92,511.26,100,3,0,151
195211,1,3,2,4,5.99,449.77,150,15,1,151
195241,1,1,2,1,13.11,1000.99,25,2,0,151
195256,2,4,1,3,5.4,403.99,42,3,0,151
195258,2,3,2,3,5.31,411.67,258,11,1,151
195273,1,3,2,1,7.5,541.45,23,14,1,150
195307,2,3,1,3,6.3,503.2,30,2,1,150
195328,1,3,2,1,2.84,201.49,18,3,1,151
195337,1,2,1,1,2.67,215.67,26,3,0,151
195486,2,3,2,4,8.34,654.67,150,3,0,150
195497,1,4,2,4,7.2,570.19,140,3,0,150
195506,1,3,2,3,5.99,414.28,35,4,1,150
195542,2,1,2,1,5.71,395.55,22,5,1,149
195556,2,1,2,4,3.33,234.09,100,3,1,149
195571,1,2,2,1,5.98,471.1,20,3,0,149
195575,2,3,2,1,3.06,230.8,22,2,1,149
195623,2,2,2,2,4.39,325.22,60,4,1,149
195648,2,3,2,2,2.88,225.09,60,3,0,149
195671,1,3,1,3,5.18,394.55,135,22,1,149
195677,2,4,2,1,8.89,652.38,100,5,1,150
195710,2,3,2,3,5.98,439.92,35,3,0,150
195714,1,4,2,2,5.25,367.74,18,10,1,137
195716,1,4,2,2,11.41,844.18,33,6,1,150
195720,2,4,2,2,11.26,865.58,28,2,1,150
195729,1,3,2,2,5.98,482.46,320,2,1,149
195791,2,3,1,2,5.66,420.24,30,7,1,150
195803,1,1,1,3,7.36,542.52,220,2,1,150
195804,1,1,2,2,6.28,448.43,10,4,1,150
195806,2,4,2,2,2.25,171.13,90,3,0,148
195816,1,3,1,2,5.81,430.5,150,2,1,150
195875,2,3,2,2,3.6,324,550,6,1,152
195897,1,3,2,2,1.8,164.92,19,3,0,150
195961,1,4,2,1,8.67,595.67,25,11,1,151
195965,2,1,2,3,2.56,189.15,10,2,1,151
196000,2,4,2,2,11.26,796.9,600,3,0,152
196010,1,3,2,3,2.21,173.57,600,4,1,152
196013,2,2,2,1,2.62,197.78,35,2,1,151
196037,2,2,2,1,5.75,414.14,18,22,1,152
196055,1,4,2,4,9.92,734.61,135,11,1,152
196070,2,3,2,1,6.47,446.97,22,12,1,152
196090,2,4,2,1,3,225.99,30,2,1,151
196117,2,4,2,4,7.5,546.49,65,3,1,151
196152,1,1,2,2,5.43,434.38,48,3,0,151
196164,2,3,2,1,4.94,368.94,24,3,0,151
196168,2,2,2,3,3.72,331.36,110,3,0,151
196175,1,3,2,1,3.23,244,40,3,1,152
196179,2,4,2,4,10.74,768.89,142,3,0,152
196189,2,2,2,1,4.78,332.15,46,3,1,152
196212,1,4,2,4,3.04,214.54,150,14,1,152
196259,1,4,2,1,5.86,506.08,20,3,0,151
196333,1,3,2,1,6.58,492.39,25,3,1,150
196403,2,1,2,1,3.72,260.82,30,4,1,149
196416,1,4,1,2,5.99,442.91,180,8,1,150
196418,2,3,2,1,3.39,253.81,18,6,1,150
196420,1,1,2,1,2.97,209.7,30,3,1,150
196440,1,4,2,4,10.8,777.55,15,4,0,150
196514,2,3,2,3,8.2,641.27,100,2,0,148
196567,2,4,2,1,2.24,160.24,33,3,0,56
196584,1,3,2,4,5.88,430.23,60,3,0,150
196608,1,1,2,4,4.32,347.19,80,3,0,150
196652,1,4,2,3,10.74,775.11,100,15,1,149
196686,1,1,2,2,2.32,165.72,40,3,1,149
196754,2,2,2,3,5.25,364.49,75,6,1,149
196773,1,4,2,4,8.25,648.24,125,3,0,149
196777,1,1,2,1,6.38,440.85,110,2,1,149
196790,1,2,2,1,6.74,490.74,24,3,0,149
196803,1,4,2,4,8.25,611.24,60,11,1,149
196899,2,4,2,2,11.95,923.48,30,3,0,136
196934,2,4,1,2,6,481.58,30,2,0,150
196938,1,3,1,1,3.13,220.58,20,12,1,150
196951,2,3,2,2,6.93,505.49,200,2,1,150
196962,1,1,2,4,11.99,868.14,106,4,1,150
196964,1,4,2,1,2.38,179.9,35,6,1,150
196971,2,3,2,1,2.99,210.98,20,6,1,150
196986,2,4,2,1,4.17,317.25,19,3,0,150
197067,1,3,2,3,5.94,443.4,31,6,1,149
197069,1,3,2,3,5.74,470.69,62,4,1,149
197101,1,4,2,1,9,655.99,28,3,0,150
197122,1,4,2,1,4.8,371.76,22,5,0,150
197151,2,3,2,1,5.75,397.88,13,13,1,150
197169,1,1,2,3,8.49,616.14,75,18,1,150
197182,1,3,1,1,2.67,214.67,20,3,0,150
197254,2,4,1,2,2.5,195.08,27,6,1,149
197285,2,1,1,1,2.75,194.74,63,9,1,149
197312,1,4,2,1,5.79,443.42,25,2,1,149
197317,2,3,2,1,4.63,322.13,30,3,1,149
197326,1,1,2,3,3.23,243.1,60,3,1,150
197377,1,4,1,2,10.74,742.89,25,3,1,149
197382,1,1,2,2,5.9,408.06,40,2,1,149
197388,1,1,2,1,8.99,616.98,24,5,1,151
197428,1,1,2,4,9.18,630.47,100,6,1,149
197430,1,2,1,4,3.6,252.59,55,6,1,152
197483,1,4,2,4,3.23,239.66,120,2,1,150
197492,1,1,2,1,4.31,300.73,25,8,0,150
197523,1,4,1,4,10.8,772.92,115,3,0,150
197564,2,1,2,1,8.19,589.19,23,3,0,149
197578,2,3,1,1,5.16,380.2,19,3,1,149
197589,1,3,2,4,6.04,451.12,110,8,1,146
197599,1,1,2,1,5.78,400.32,20,6,1,149
197605,1,4,2,4,3,228.49,240,2,1,149
197643,1,4,2,4,10.49,770.12,175,4,1,149
197648,1,4,2,2,3,221.99,200,3,1,149
197660,1,4,1,2,9.11,719.03,100,3,0,150
197670,2,3,2,2,2.62,187.9,150,2,1,74
197700,1,1,2,1,1.92,144.97,100,2,1,150
197755,1,1,2,4,15.71,1119.47,100,3,1,149
197792,2,4,1,1,11.94,842.94,22,3,0,149
197854,2,4,2,2,11.87,855.91,20,3,0,150
197856,1,1,2,2,6.11,474.89,100,6,1,150
197860,2,4,2,2,9,649.98,42,3,0,150
197864,1,4,2,4,10.5,816.53,85,3,0,150
197984,1,4,2,2,5.25,387.34,28,6,1,150
198010,1,3,2,1,2.36,196.38,100,3,0,150
198034,1,3,2,1,4.31,300.86,18,3,1,150
198053,1,3,2,2,4.34,311.75,16,15,1,150
198064,1,4,2,4,4.27,343.52,75,3,0,150
198080,2,4,2,2,4.71,384.93,20,3,1,181
198145,1,4,2,4,7.48,565.37,100,2,1,151
198148,1,2,2,1,4.09,285.44,27,5,1,147
198192,2,4,1,1,3.73,280.94,20,2,1,151
198198,2,2,1,2,2.64,217.69,22,6,1,151
198221,2,4,2,2,10.2,759.98,18,8,1,150
198222,1,4,2,1,10.74,794.8,22,2,1,150
198224,1,3,1,2,1.71,144.02,30,7,1,150
198240,1,3,2,1,2.38,170.33,20,3,1,150
198254,1,4,2,1,8.66,681.77,23,2,1,150
198321,2,4,2,2,5.99,413.98,400,2,1,151
198343,1,3,1,1,4.1,319.04,24,4,0,151
198417,1,2,2,1,4.28,343.94,23,3,0,152
198424,2,3,2,3,8.53,642.04,85,2,1,59
198429,2,4,2,4,9.75,675.24,200,14,1,153
198445,2,1,2,2,2.1,158.86,39,2,1,152
198523,1,1,1,1,5.36,371.67,24,19,1,152
198547,1,3,2,2,17.01,1197.29,33,4,0,152
198568,2,2,1,4,5.09,387.68,250,3,0,60
198595,1,2,2,4,5.83,429.32,100,3,0,153
198637,1,3,1,4,2.97,223.97,22,4,0,61
198639,2,3,2,2,4.05,336.34,400,3,0,153
198661,1,3,2,1,11.86,811.51,12,2,1,152
198683,2,2,2,1,4.16,317.99,23,3,1,152
198704,1,4,2,3,11.26,802.2,140,8,1,152
198716,2,1,2,4,5.96,470.52,100,3,0,152
198721,1,3,2,3,5.21,364.8,125,3,0,152
198739,2,4,2,1,5.04,353.37,25,3,1,82
198747,1,3,2,1,11.37,873.63,40,3,0,152
198758,2,4,2,4,14.89,1116.18,75,5,1,152
198768,2,3,2,1,2.69,199.63,20,4,1,152
198772,2,4,1,1,4.5,342.49,24,3,0,152
198775,2,4,2,2,3.11,236.69,25,3,1,152
198778,2,3,1,3,2.13,164.23,52,2,1,152
198786,1,1,2,3,5.95,411.45,40,4,1,152
198789,2,3,2,2,2.59,201.7,20,2,1,152
198790,2,4,1,1,5.21,396.03,107,2,1,152
198796,2,4,2,2,11.45,879.41,33,3,1,152
198797,2,4,2,3,10.74,742.89,40,8,1,150
198803,1,1,2,1,9.59,772.96,23,3,1,152
198810,2,1,1,1,2.02,158.86,108,5,1,152
198838,2,3,2,1,3.97,277.5,22,3,1,152
198848,2,4,1,2,3.45,254.44,17,3,0,152
198856,1,1,2,2,3.83,267.98,18,4,1,152
198900,2,3,2,2,4.65,345.8,25,12,1,152
198903,1,4,2,2,11.41,844.18,30,4,1,152
198906,2,4,2,2,9.71,698.05,175,9,1,152
198982,2,2,2,1,10.85,786.5,20,7,1,73
198999,1,3,1,1,5.35,370.94,20,3,0,152
199009,2,4,2,4,6,426.99,60,2,1,152
199011,2,4,2,4,11.94,816.94,50,2,1,152
199018,2,3,2,2,9.88,750.06,250,3,0,152
199068,1,3,2,3,4.49,342.38,100,3,0,152
199076,1,2,2,1,4.28,309.68,70,3,0,152
199095,1,1,2,1,5.98,442.8,24,5,1,151
199102,1,4,2,4,16.5,1203.49,550,6,1,151
199201,1,4,2,3,9,629.98,14,2,1,152
199222,1,3,2,2,3.5,280.96,560,3,1,152
199241,1,3,2,2,5.89,470.25,40,3,1,152
199285,1,4,2,2,10.26,862.64,220,3,0,152
199327,2,3,2,2,4.45,331.37,23,4,1,152
199340,2,3,2,1,5.37,372.27,35,11,1,152
199349,1,4,2,1,5.25,367.74,25,4,1,152
199376,1,3,2,4,2.16,179.96,120,2,1,152
199406,1,4,2,4,10.5,801.83,100,3,0,153
199432,1,3,2,4,5.41,398.27,30,3,0,153
199442,1,1,2,4,10.1,719.54,70,2,0,153
199483,2,2,2,3,2.62,214.61,54,3,1,153
199484,2,4,2,2,9.39,733.26,30,3,0,153
199493,1,4,2,4,10.5,801.83,100,3,0,153
199505,1,1,2,4,9.48,651.41,35,4,1,152
199525,1,4,2,1,2.56,211.88,45,8,1,152
199528,2,3,2,2,3,226.98,60,5,1,152
199537,2,4,2,4,9.75,675.24,150,4,0,152
199548,1,4,2,4,8.51,585.69,50,5,1,152
199562,2,2,2,1,3.84,287.42,40,9,1,152
199569,2,3,1,4,4.95,347.24,40,2,1,152
199571,1,1,1,1,11.19,850.38,20,3,0,152
199591,2,4,2,1,1.78,146.14,21,2,1,152
199620,2,4,1,3,3.9,309.72,75,3,1,152
199638,2,4,1,2,4.77,352.68,20,3,1,152
199666,2,4,1,3,5.25,393.74,45,3,0,152
199677,2,3,1,3,7.18,543.71,60,2,1,152
199682,1,4,2,1,7.93,672.84,23,3,0,152
199706,2,4,2,3,11.26,796.9,29,3,0,152
199778,2,4,2,1,5.55,448.35,30,3,0,97
199820,2,1,2,2,3.28,241.97,27,3,1,152
199827,2,1,1,2,5.54,443.39,150,3,0,152
199844,2,3,2,1,3.58,251.38,60,2,1,152
199848,1,4,2,3,5.7,432.69,14,3,0,152
199849,2,4,1,2,10.74,768.89,27,3,0,152
199859,1,4,1,4,3.34,247.32,90,18,1,152
199867,1,1,2,4,3.78,264.78,24,5,1,152
199891,1,4,2,1,12.74,870.74,23,2,1,152
199901,1,3,2,2,4.5,313.35,120,3,1,152
199943,1,4,2,1,4.17,311.41,21,4,1,152
199961,1,3,2,2,5.22,379.56,75,2,0,152
199969,1,3,2,3,2.96,226.39,10,2,1,152
199975,1,1,2,3,3.92,274.22,100,7,1,152
200025,1,3,2,1,4.92,374.57,320,3,1,152
200052,1,4,2,4,10.07,690.51,120,3,1,151
200062,2,4,2,1,5.6,407.59,21,2,1,151
200065,1,3,2,3,2.56,184.07,150,6,1,151
200074,1,3,2,1,3.76,263.11,20,5,1,57
200086,1,4,2,2,16.95,1193.23,25,3,0,151
200115,1,4,2,1,11.7,808.49,20,3,1,151
200125,2,4,2,4,6.99,528.39,40,5,1,151
200154,1,4,2,1,3.38,276.78,45,20,1,151
200164,2,1,2,3,3.55,274.86,110,3,1,150
200171,2,2,1,1,5.77,427.31,20,3,1,53
200174,1,2,2,1,3.11,238.5,45,13,1,151
200181,2,4,2,3,3.64,279.92,130,3,0,50
200187,2,4,1,1,5.25,424.61,20,3,0,49
200227,1,3,2,1,2.17,166.47,22,2,1,151
200229,1,4,2,4,8.37,615.74,150,6,1,151
200296,2,1,1,3,2.44,181.11,250,2,0,151
200308,1,1,1,4,5.94,437.21,45,3,0,151
200317,2,2,1,1,2.54,189.62,20,14,1,151
200344,2,4,2,4,5.98,479.87,120,3,0,151
200372,1,4,2,1,2.4,183.32,23,2,1,150
200382,1,3,2,4,11.29,903.07,160,3,0,150
200424,1,4,2,1,11.87,890.98,25,2,0,150
200437,2,3,1,2,6.87,507.02,150,2,1,150
200450,2,1,1,4,5.9,424.65,39,2,0,150
200461,1,3,2,4,5.77,437.9,20,6,1,58
200492,2,4,1,3,5.25,399.24,30,3,0,152
200531,2,4,2,4,5.25,393.74,120,3,0,152
200582,2,4,2,4,11.7,808.49,150,4,0,151
200603,2,3,2,4,4.1,328.58,120,2,0,151
200628,1,4,2,1,4.74,361.56,17,2,1,151
200631,1,4,2,2,5.7,432.69,27,3,0,151
200650,1,4,2,4,12.88,1053.33,100,3,0,151
200656,1,4,1,2,3.22,244.49,440,5,1,151
200657,2,3,2,1,1.63,156.52,19,3,0,151
200690,2,4,2,2,11.7,812.64,150,19,1,151
200717,1,1,2,2,7.39,535.34,20,3,0,151
200748,1,3,2,4,4.45,311.57,50,17,1,152
200786,2,1,1,3,1.84,159.57,150,3,0,151
200818,1,2,2,1,4.49,334.16,60,2,1,103
200853,1,1,2,2,4.88,355.37,320,3,0,152
200889,2,3,2,2,4.05,296.39,50,4,1,152
200899,1,3,2,2,2.28,189.52,24,3,0,152
200907,2,1,1,3,1.89,162.74,150,3,0,152
200914,1,1,2,1,1.96,147.04,60,2,1,72
200933,1,4,2,4,8.09,601.21,200,6,1,152
200937,2,1,2,3,8.78,603.09,75,6,1,151
200942,1,3,2,2,2.28,201.31,30,3,0,151
200993,1,4,2,1,8.25,572.74,25,16,1,152
200997,1,3,2,3,4.21,321.97,120,2,1,152
201008,2,4,1,3,12,862.96,120,2,0,152
201051,1,2,2,1,3.73,298.96,24,2,1,152
201101,1,3,2,3,6.43,513.16,50,3,0,151
201120,1,1,1,2,3.63,256.81,16,4,1,151
201168,1,1,2,1,1.84,154.71,22,9,1,151
201173,1,3,2,1,5.1,388.32,196,4,1,151
201192,2,3,2,4,1.86,147.52,100,5,1,79
201193,1,3,2,1,2.96,242.92,25,3,1,151
201211,1,4,2,4,10.38,831.03,100,2,1,151
201333,1,3,2,2,2.3,189.2,25,8,1,150
201334,2,3,2,4,4.95,369.96,28,2,0,151
201357,1,1,2,2,1.8,142.45,25,5,1,150
201367,1,1,2,1,8.85,702.55,23,2,1,150
201391,1,1,1,3,1.68,131.07,140,2,1,151
201412,2,4,2,1,2.94,209.76,25,2,1,151
201466,1,1,2,4,4.84,385.06,30,2,1,151
201478,2,3,2,2,1.99,166.35,33,6,1,150
201520,1,1,2,1,3.72,272.82,30,5,1,151
201570,2,3,2,1,4.91,374.23,196,14,1,150
201574,1,4,2,4,8.25,645.5,125,2,1,150
201603,2,4,1,1,5.93,475.8,21,3,0,152
201641,2,4,1,1,9.6,748.46,20,3,0,152
201668,2,3,2,1,3.73,261.58,23,3,1,152
201709,2,1,2,1,3.55,257.95,30,5,1,152
201724,2,1,1,4,3.13,261.22,30,3,0,152
201737,2,4,2,1,4.65,354.6,20,3,1,99
201747,1,3,2,1,5.22,379.52,30,9,1,151
201781,2,4,2,3,8.08,648.96,60,5,1,151
201819,1,3,2,1,5.08,353.03,25,4,1,79
201839,1,4,2,2,4.56,320.53,35,2,1,152
201867,1,3,2,1,5.66,410.87,30,3,1,152
201870,2,4,2,3,2.99,230.88,120,2,1,152
201883,1,3,1,1,2.77,224.07,25,3,0,89
201890,1,4,2,4,11.31,887.52,100,2,1,152
201911,2,3,2,1,3.78,282.84,23,2,1,152
201934,2,4,2,4,11.41,912.67,120,10,1,152
201945,1,4,2,4,11.87,890.98,80,2,0,152
201955,1,3,2,1,5.67,392.91,17,3,1,152
201957,2,3,2,3,2.58,200.6,44,3,1,59
201964,1,4,2,4,11.73,862.75,30,5,1,152
201979,1,4,1,2,11.94,874.65,180,6,1,152
201989,2,4,2,2,15.27,1159,32,2,1,151
202006,1,3,1,1,3.88,271.61,15,4,0,151
202013,1,1,2,1,5.8,401.34,18,5,1,151
202054,1,4,2,4,8.25,645.5,125,2,1,151
202058,1,3,2,1,11.37,778.37,50,6,1,151
202076,2,4,1,3,2.01,158.36,500,3,1,151
202091,2,3,2,1,3.14,221.18,25,2,0,151
202110,2,1,2,3,3.14,236.78,30,4,1,151
202135,2,4,2,4,9.76,716.22,100,9,1,152
202145,2,4,2,4,8.25,600.24,16,2,0,152
202178,1,2,2,1,6.74,490.74,23,3,0,152
202208,2,4,2,4,4.04,334.48,175,8,1,152
202266,1,4,1,2,2.69,195.87,25,9,1,152
202278,2,3,2,2,6.33,510.11,50,3,0,151
202281,1,3,2,1,7.18,529.75,28,2,1,151
202293,1,3,2,2,3.69,283.07,25,3,1,152
202294,1,4,2,1,10.04,755.38,20,3,0,152
202351,1,4,2,4,10.2,767.19,120,2,1,152
202357,1,4,2,1,4.18,315.18,22,2,1,152
202394,1,1,1,3,3.66,256.66,400,2,0,152
202408,1,1,2,1,6.67,508.93,10,21,0,152
202410,2,4,1,3,5.4,403.98,350,3,0,152
202430,2,4,1,1,5.61,436.61,20,4,1,152
202438,1,2,2,1,4.94,389,22,3,0,60
202483,1,4,2,3,10.39,769.55,150,22,1,148
202495,2,3,1,1,7.47,600.09,25,3,1,61
202546,1,4,2,4,1.71,141.26,120,3,1,148
202553,2,2,2,1,4.19,341.22,18,2,1,148
202595,1,1,2,1,11.9,814.56,80,6,1,147
202613,1,2,2,1,2.99,230.88,25,3,1,147
202640,1,4,2,1,2.25,182.99,25,2,0,147
202651,1,3,2,2,3.68,273.8,55,4,1,61
202683,1,4,1,1,3.99,313.21,21,9,1,147
202704,1,3,2,1,5.88,454.86,20,2,1,148
202733,1,3,2,1,3.26,267.45,22,6,1,147
202736,1,4,2,3,4.71,372.57,70,10,1,145
202778,1,4,2,4,11.31,887.52,100,2,1,147
202796,2,4,1,2,8.96,710.8,40,3,0,147
202854,2,3,2,1,17.55,1208.23,150,7,1,178
202876,1,4,2,4,5.24,423.58,30,2,1,147
202916,2,4,1,3,8.25,622.24,280,3,0,147
202917,2,3,2,2,5.94,447.39,21,2,1,146
202943,1,1,2,1,3.31,233.01,20,4,1,146
202944,1,3,2,1,3,231.66,25,5,1,146
202950,2,2,2,4,5.98,482.54,18,2,1,146
202953,2,1,2,2,4.4,319.35,25,2,1,75
202975,1,1,1,1,3.36,236.36,20,8,1,147
203018,1,4,2,4,11.19,840.86,200,3,0,147
203024,2,4,1,4,2.79,230.02,65,6,1,92
203134,1,1,2,1,2.43,173.32,20,3,1,147
203147,2,2,2,3,6.88,520.56,30,5,1,145
203170,1,4,2,1,6.33,464.71,17,2,1,148
203207,1,1,2,2,4.77,345.18,40,4,1,147
203232,2,3,2,1,3.21,225.96,19,8,1,147
203244,1,4,2,1,15.05,1127.88,28,5,1,147
203253,2,2,2,1,1.94,149.78,24,4,1,93
203267,1,1,2,2,4.45,322.97,43,8,1,147
203303,1,3,2,1,2.93,225.87,16,4,0,147
203342,2,4,1,4,11.26,808.43,125,2,0,148
203353,1,4,2,4,9,707.99,200,3,1,148
203374,2,2,1,1,6.07,484.63,25,2,0,148
203376,2,1,2,4,8.75,659.27,45,2,1,148
203428,1,3,1,4,7.24,563.57,60,3,0,148
203453,1,1,2,4,5.04,383.77,115,3,1,148
203455,1,4,2,2,4.8,356.16,250,2,1,148
203460,2,4,2,1,2.25,162.74,17,3,1,148
203563,1,3,2,1,4.02,280.76,20,5,1,147
203580,1,1,2,2,6.28,460.18,35,3,0,148
203588,2,3,2,2,1.76,139.67,13,2,1,148
203598,1,3,2,1,1.8,138.39,65,5,1,148
203635,2,3,2,3,3.83,293.96,65,3,1,80
203662,1,2,2,1,5.24,423.44,20,3,0,148
203673,1,3,2,3,4.7,343.05,140,4,1,148
203697,2,1,2,3,5.97,413.17,98,3,1,148
203698,2,4,2,1,4.5,325.4,380,4,1,148
203701,2,4,2,4,10.5,824.48,100,2,1,148
203706,1,4,2,2,10.39,745.31,174,3,0,148
203721,1,3,2,1,11.68,838.62,25,6,1,148
203773,1,3,1,1,3.37,237.07,24,2,1,147
203793,1,1,2,2,3.54,258.41,60,3,1,147
203799,2,2,2,3,5.01,405.52,50,7,1,147
203822,1,4,2,3,11.91,921.32,70,3,0,148
203827,2,4,2,1,3.15,256.16,45,2,1,148
203840,2,3,2,4,11.47,785.26,100,15,1,148
203850,2,4,2,2,8.98,702.88,35,3,0,148
203855,1,1,2,1,8.99,655.92,160,3,0,148
203883,1,3,1,1,4.02,292.8,69,3,1,148
203884,2,3,2,1,4.75,351.24,25,5,1,147
203893,2,3,2,4,4.36,351.78,150,2,1,147
203908,2,1,2,4,6.07,460.02,50,3,0,147
203933,1,1,2,1,11.88,923.48,19,2,0,148
203944,1,3,2,1,3.5,286.16,40,8,1,148
203953,1,1,1,1,2.99,230.88,20,4,1,148
203965,2,2,2,1,2.55,222.89,26,3,0,148
203966,1,4,2,4,9.99,762.94,85,3,0,148
203996,1,4,2,3,5.26,400.34,87,3,0,148
204006,2,3,1,1,1.93,139.36,21,3,1,147
204053,2,4,2,4,2.25,168.74,100,5,1,147
204058,2,4,2,2,3.44,280.94,300,5,1,147
204071,1,3,2,2,3.36,259.03,480,5,1,147
204085,2,3,2,2,8.67,595.67,75,12,1,147
204100,1,1,2,2,4,279.6,32,4,1,147
204114,1,1,2,4,9.41,708.1,15,4,1,149
204115,2,3,2,1,3.26,260.58,30,3,1,149
204143,1,1,2,2,9.99,728.55,15,7,1,147
204154,1,2,2,1,3.29,257.89,22,3,0,147
204176,2,3,2,1,5.69,421.16,24,6,1,147
204190,1,3,2,1,5.43,376.41,25,6,1,147
204223,1,1,1,1,12.42,849.72,100,4,1,147
204225,2,1,2,2,2.2,164.19,30,2,0,147
204249,2,3,2,1,8.58,632.65,85,6,1,69
204266,2,4,2,2,6.21,467.16,50,3,0,147
204273,2,4,1,2,2.25,172.49,300,5,1,147
204288,2,4,2,4,8.58,647.09,120,6,1,146
204294,2,3,2,3,4.28,327.35,120,3,1,146
204295,1,4,2,4,7.68,605.56,125,3,0,146
204297,1,2,2,4,4.58,371.75,180,2,1,146
204308,1,4,2,4,6,483.99,30,2,1,146
204318,1,1,2,2,2.94,215.94,80,7,1,147
204395,2,1,2,3,2.55,221.35,10,3,0,147
204424,2,3,1,2,11.96,876.29,40,3,1,152
204427,1,1,2,1,7.26,526.51,25,3,0,154
204442,2,2,2,1,4.61,364.81,17,3,0,70
204487,2,2,1,1,2.34,194.18,16,5,1,153
204491,2,1,2,2,1.62,136.21,21,2,1,153
204492,1,1,2,2,5.99,479.82,22,2,1,153
204495,2,1,2,1,3.23,227.43,17,2,1,153
204497,2,2,2,2,3.42,278.04,22,2,1,153
204498,2,4,1,3,3.44,267.44,65,3,0,153
204502,2,3,2,2,4.83,393.92,52,3,0,153
204514,2,1,2,1,1.73,130.49,18,4,1,153
204538,2,2,2,2,5.84,430.49,60,3,0,153
204542,1,4,2,2,1.8,137.09,600,2,1,153
204561,1,4,2,4,3,231.99,15,2,1,153
204572,2,2,2,2,4.08,311.32,60,3,0,153
204595,2,3,2,2,1.65,165.24,10,3,0,154
204643,2,4,1,1,5.79,432.61,32,2,1,86
204647,1,4,2,1,9.75,722.99,30,2,0,154
204658,1,4,2,3,9,643.7,65,3,0,153
204673,1,4,2,1,1.8,142.63,28,3,1,153
204675,2,4,2,1,2.25,212.55,18,3,0,153
204677,2,3,2,1,2.42,173.07,28,3,1,153
204684,1,1,2,4,4.19,303.97,120,6,1,153
204705,1,1,2,2,4.32,313.29,80,2,0,153
204728,2,3,1,2,7.92,573.8,25,3,0,154
204796,1,1,2,1,2.11,165.5,18,5,1,155
204815,1,1,2,2,3.86,316.44,80,3,0,155
204821,2,1,2,1,4.56,330.81,17,6,1,155
204851,1,4,2,4,8.51,672.95,120,4,1,155
204874,2,3,2,1,3.97,324.25,28,3,0,155
204891,1,1,1,1,4.85,362.95,20,3,0,154
204951,2,4,2,2,2.86,242.34,23,3,0,155
204964,2,1,2,1,2.94,207.9,30,6,1,103
204975,1,4,2,1,5.81,426.96,20,4,1,155
204991,2,4,2,1,5.82,420.28,20,2,0,155
205027,1,3,2,1,5.16,417.13,22,3,1,155
205029,2,1,1,1,5.14,356.53,21,5,1,155
205034,2,4,2,4,11.26,802.65,250,2,1,155
205063,2,4,2,3,7.08,561.28,163,3,0,154
205074,2,3,2,1,2.35,170.56,24,5,1,154
205083,2,1,2,1,3.07,216.77,18,6,1,154
205104,2,3,1,4,3.94,302.13,40,4,1,154
205107,2,3,2,2,5.47,431.12,40,3,1,154
205111,1,3,2,1,4.18,305.57,21,5,1,154
205125,1,2,2,1,4.94,342.94,18,2,1,148
205127,1,3,2,1,1.94,139.94,18,4,1,148
205194,2,1,2,1,5.7,451.67,18,3,0,153
205195,1,3,2,4,5.6,444.01,90,3,1,117
205217,2,1,2,1,4.43,323.69,21,3,1,153
205220,1,3,2,2,4.32,301.18,16,2,1,153
205222,1,1,2,1,3.49,244.85,25,4,1,117
205240,2,3,2,2,2.77,240.54,25,3,0,153
205253,1,3,2,1,7.24,557.18,18,2,1,153
205255,2,1,2,1,7.32,539.66,24,3,1,103
205256,2,2,2,1,1.96,164.18,24,4,1,104
205268,1,4,1,2,11.94,954.25,180,5,1,154
205330,1,3,2,1,3.58,274.93,10,5,1,153
205352,1,1,2,2,7.35,506.28,22,19,1,153
205422,2,3,2,1,9.4,778.25,95,3,0,153
205447,1,1,2,4,6.14,485.72,90,2,1,153
205464,2,4,2,2,7.5,548.49,600,3,0,153
205471,1,3,1,1,5.68,459,65,4,1,79
205478,2,4,1,1,5.25,409.39,24,4,1,154
205492,2,1,2,3,5.87,428.38,60,4,1,147
205506,1,4,2,1,3.64,279.93,20,5,1,153
